MCstrain,Prey,Light,Fed,Rep,ExptDay,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm_0,Sigma_0,ETR
NA,CM,10,NA,B,2,hm100619.214,10/6/19,61916,125.9,12891,16094,16955,3203,4064,0.199,0.24,104.2,0.35,0.47,1088,0.36,6130,0.18,17083,--------,-------,3259,5680,0,13047,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10174.3,0.54,0.509,140.6,84.9910126
NA,CM,10,NA,B,2,hm100619.215,10/6/19,61940,137.6,12698,15594,16373,2896,3676,0.186,0.224,105.8,0.36,0.44,1043,0.38,5966,0.17,23111,--------,-------,3328,6745,0,12894,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10046.5,0.52,0.509,140.6,86.82115822
NA,CM,10,NA,B,2,hm100619.216,10/6/19,61964,149.4,12577,15180,15887,2603,3310,0.171,0.208,104.3,0.38,0.46,1116,0.38,6439,0.16,20746,--------,-------,3529,6315,0,12718,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10029.2,0.51,0.509,140.6,86.66443398
NA,CM,10,NA,B,2,hm100619.217,10/6/19,61989,161.2,12494,14880,15532,2386,3038,0.16,0.196,106.7,0.38,0.44,1095,0.36,5939,0.2,18844,--------,-------,3272,6389,0,12637,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9993.3,0.49,0.509,140.6,87.49419045
NA,CM,10,NA,B,2,hm100619.218,10/6/19,62013,172.9,12546,14688,15267,2142,2722,0.146,0.178,109.1,0.42,0.42,1084,0.37,6038,0.21,21723,--------,-------,3387,7281,0,12684,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10071.4,0.46,0.509,140.6,85.63317491
NA,CM,10,NA,B,2,hm100619.219,10/6/19,62037,184.7,12554,14655,15216,2101,2663,0.143,0.175,101.8,0.37,0.46,1099,0.33,5993,0.21,19372,--------,-------,3143,6536,0,12691,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10142.2,0.47,0.509,140.6,89.59775541
NA,CM,10,NA,B,2,hm100619.220,10/6/19,62062,196.5,12425,14292,14814,1867,2389,0.131,0.161,108.5,0.44,0.42,1115,0.37,5500,0.22,21250,--------,-------,3164,7081,0,12542,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10101.2,0.45,0.509,140.6,87.32287932
NA,CM,10,NA,C,2,hm100619.221,10/6/19,62108,0,9420,18956,21032,9536,11612,0.503,0.552,142.6,0.42,0.37,309,0.5,1635,0.13,25495,--------,-------,1068,4272,0,9942,0.05,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,9814.5,1,0.503,142.6,0
NA,CM,10,NA,C,2,hm100619.222,10/6/19,62132,5,12179,23063,25839,10884,13660,0.472,0.529,118.1,0.28,0.41,588,0.39,2476,0.2,19607,--------,-------,1502,5129,0,12852,0.05,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12822.1,1.06,0.503,142.6,8.216563238
NA,CM,10,NA,C,2,hm100619.223,10/6/19,62157,10,11286,20957,23012,9670,11725,0.461,0.51,121.8,0.29,0.45,615,0.37,2897,0.18,20502,--------,-------,1646,5000,0,11872,0.05,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11051.8,0.98,0.503,142.6,16.05015107
NA,CM,10,NA,C,2,hm100619.224,10/6/19,62181,15,11407,20667,22658,9260,11251,0.448,0.497,121.6,0.31,0.47,656,0.36,3230,0.17,21034,--------,-------,1766,4999,0,11924,0.04,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10818.1,0.94,0.503,142.6,23.39631566
NA,CM,10,NA,C,2,hm100619.225,10/6/19,62205,20,11469,20495,22349,9026,10880,0.44,0.487,122.3,0.32,0.49,718,0.35,3562,0.16,22163,--------,-------,1896,5113,0,11978,0.04,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10650.5,0.92,0.503,142.6,30.63803241
NA,CM,10,NA,C,2,hm100619.226,10/6/19,62230,31.8,12331,20515,22419,8185,10088,0.399,0.45,115.1,0.3,0.51,832,0.34,5014,0.14,21009,--------,-------,2512,5187,0,12799,0.04,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10776.2,0.84,0.503,142.6,44.17516851
NA,CM,10,NA,C,2,hm100619.227,10/6/19,62254,43.5,13123,20717,22541,7594,9418,0.367,0.418,112.1,0.3,0.51,901,0.37,5708,0.12,22049,--------,-------,2911,5301,0,13530,0.03,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11001.2,0.78,0.503,142.6,55.58191687
NA,CM,10,NA,C,2,hm100619.228,10/6/19,62278,55.3,13718,20703,22406,6986,8688,0.337,0.388,111.9,0.32,0.49,930,0.36,5401,0.15,21687,--------,-------,2838,5645,0,14098,0.03,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11103.6,0.73,0.503,142.6,64.88334498
NA,CM,10,NA,C,2,hm100619.229,10/6/19,62303,67.1,14119,20506,22074,6386,7955,0.311,0.36,109.4,0.31,0.48,947,0.4,5707,0.12,24686,--------,-------,3113,5698,0,14508,0.03,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11190.1,0.69,0.503,142.6,72.65426411
NA,CM,10,NA,C,2,hm100619.230,10/6/19,62327,78.8,14581,20301,21750,5719,7168,0.282,0.33,110.3,0.33,0.48,1006,0.4,6238,0.12,24470,--------,-------,3369,5819,0,14914,0.02,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11409.2,0.64,0.503,142.6,77.3666024
NA,CM,10,NA,C,2,hm100619.231,10/6/19,62352,90.6,14748,19984,21244,5235,6496,0.262,0.306,106.9,0.3,0.5,1049,0.37,5892,0.13,20573,--------,-------,3117,5413,0,15020,0.02,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11538.8,0.62,0.503,142.6,82.64330716
NA,CM,10,NA,C,2,hm100619.232,10/6/19,62376,102.3,14834,19498,20639,4664,5805,0.239,0.281,105.3,0.33,0.47,1024,0.41,6124,0.12,25787,--------,-------,3398,6016,0,15109,0.02,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11568.5,0.59,0.503,142.6,85.12394331
NA,CM,10,NA,C,2,hm100619.233,10/6/19,62400,114.1,14756,18841,19877,4085,5122,0.217,0.258,108.7,0.36,0.46,1065,0.41,6106,0.13,20334,--------,-------,3420,5637,0,14963,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11573.2,0.56,0.503,142.6,86.20323763
NA,CM,10,NA,C,2,hm100619.234,10/6/19,62425,125.9,14636,18252,19192,3616,4556,0.198,0.237,107.8,0.39,0.46,1080,0.35,6186,0.19,16336,--------,-------,3273,5774,0,14829,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11470,0.53,0.503,142.6,86.78988632
NA,CM,10,NA,C,2,hm100619.235,10/6/19,62449,137.6,14380,17636,18470,3257,4091,0.185,0.221,107.1,0.39,0.44,1089,0.37,5731,0.19,21443,--------,-------,3227,6646,0,14591,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11303.2,0.51,0.503,142.6,88.62747195
NA,CM,10,NA,C,2,hm100619.236,10/6/19,62473,149.4,14123,17183,17952,3060,3829,0.178,0.213,102.6,0.34,0.47,1061,0.37,6073,0.16,21950,--------,-------,3276,6173,0,14305,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11206.7,0.51,0.503,142.6,92.58674132
NA,CM,10,NA,C,2,hm100619.237,10/6/19,62498,161.2,13870,16565,17228,2695,3358,0.163,0.195,109.1,0.39,0.46,1142,0.34,5979,0.2,16241,--------,-------,3192,5851,0,14014,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11056.9,0.49,0.503,142.6,91.48098687
NA,CM,10,NA,C,2,hm100619.238,10/6/19,62522,172.9,13547,15956,16540,2409,2993,0.151,0.181,106.6,0.41,0.43,1093,0.44,6409,0.13,28948,--------,-------,3769,7062,0,13713,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10836.7,0.47,0.503,142.6,90.89712346
NA,CM,10,NA,C,2,hm100619.239,10/6/19,62546,184.7,13442,15705,16253,2263,2811,0.144,0.173,106.8,0.4,0.44,1085,0.39,5987,0.17,21649,--------,-------,3375,6440,0,13554,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10799.6,0.46,0.503,142.6,92.59927506
NA,CM,10,NA,C,2,hm100619.240,10/6/19,62571,196.5,13379,15642,16201,2263,2823,0.145,0.174,99.2,0.35,0.46,1011,0.4,6158,0.15,22621,--------,-------,3410,6227,0,13510,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,10807.9,0.47,0.503,142.6,99.19933393
NA,HP,10,NA,A,1,hm100619.241,10/6/19,62691,0,4228,10031,11148,5803,6919,0.578,0.621,172.2,0.42,0.41,242,0.47,1262,0.11,34130,--------,-------,787,4481,0,4637,0.09,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4530.5,1,0.578,172.2,0
NA,HP,10,NA,A,1,hm100619.242,10/6/19,62716,5,4898,9964,11234,5066,6336,0.508,0.564,151.6,0.28,0.33,258,0.55,1267,0.12,31454,--------,-------,888,4689,0,5302,0.08,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5600.1,1.16,0.578,172.2,9.293208565
NA,HP,10,NA,A,1,hm100619.243,10/6/19,62740,10,5325,10016,11109,4692,5785,0.468,0.521,138.1,0.19,0.36,469,0.42,1533,0.22,21650,--------,-------,1048,5602,0,5719,0.07,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5577,1.06,0.578,172.2,17.12291972
NA,HP,10,NA,A,1,hm100619.244,10/6/19,62764,15,5344,9625,10599,4280,5254,0.445,0.496,131.1,0.18,0.41,555,0.34,1517,0.26,18787,--------,-------,990,5573,0,5690,0.06,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5300.4,0.99,0.578,172.2,24.42211306
NA,HP,10,NA,A,1,hm100619.245,10/6/19,62789,20,5292,9253,10096,3961,4803,0.428,0.476,130.8,0.19,0.48,624,0.22,1584,0.29,18397,--------,-------,928,6021,0,5608,0.06,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5093.6,0.95,0.578,172.2,31.31884461
NA,HP,10,NA,A,1,hm100619.246,10/6/19,62813,31.8,5605,8696,9386,3090,3781,0.355,0.403,117.9,0.15,0.59,862,0.18,15151,0.22,15249,--------,-------,4236,6673,0,5846,0.04,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4997.2,0.84,0.578,172.2,41.3035557
NA,HP,10,NA,A,1,hm100619.247,10/6/19,62838,43.5,5761,8165,8730,2404,2969,0.294,0.34,115.1,0.18,0.54,907,0.22,13840,0.24,13912,--------,-------,4616,6880,0,5927,0.03,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4953.2,0.75,0.578,172.2,46.791671
NA,HP,10,NA,A,1,hm100619.248,10/6/19,62862,55.3,5801,7725,8188,1924,2387,0.249,0.292,108.3,0.16,0.53,943,0.24,12932,0.23,13019,--------,-------,4736,6648,0,5927,0.02,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4920.7,0.69,0.578,172.2,50.37980078
NA,HP,10,NA,A,1,hm100619.249,10/6/19,62886,67.1,5925,7464,7824,1539,1898,0.206,0.243,108.9,0.21,0.51,1039,0.26,13271,0.24,13670,--------,-------,5153,7163,0,6026,0.02,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5017.6,0.63,0.578,172.2,50.57334831
NA,HP,10,NA,A,1,hm100619.250,10/6/19,62911,78.8,5904,7209,7523,1305,1619,0.181,0.215,107.5,0.19,0.51,1038,0.26,12378,0.22,12699,--------,-------,4895,6647,0,5989,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5027.3,0.6,0.578,172.2,52.18392721
NA,HP,10,NA,A,1,hm100619.251,10/6/19,62935,90.6,5969,7109,7383,1141,1414,0.16,0.192,106.2,0.18,0.51,999,0.27,10618,0.22,12727,--------,-------,4300,6140,0,6031,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5121.5,0.57,0.578,172.2,53.0371462
NA,HP,10,NA,A,1,hm100619.252,10/6/19,62959,102.3,6026,7005,7236,979,1210,0.14,0.167,111.4,0.26,0.5,1122,0.25,11728,0.26,15231,--------,-------,4640,7356,0,6095,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5171.1,0.53,0.578,172.2,52.40052483
NA,HP,10,NA,A,1,hm100619.253,10/6/19,62984,114.1,6028,6921,7123,894,1095,0.129,0.154,109,0.23,0.51,1159,0.24,10778,0.25,17391,--------,-------,4241,7566,0,6103,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5211.2,0.52,0.578,172.2,53.85268014
NA,HP,10,NA,A,1,hm100619.254,10/6/19,63008,125.9,6131,6911,7106,780,975,0.113,0.137,111.5,0.32,0.46,1114,0.26,11197,0.29,14680,--------,-------,4747,7598,0,6170,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5298.1,0.48,0.578,172.2,52.05184657
NA,HP,10,NA,A,1,hm100619.255,10/6/19,63032,137.6,6218,6952,7143,733,925,0.106,0.129,113.9,0.28,0.47,1095,0.26,10188,0.26,16778,--------,-------,4347,7594,0,6280,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5435.1,0.48,0.578,172.2,53.36496962
NA,HP,10,NA,A,1,hm100619.256,10/6/19,63057,149.4,6268,6927,7083,659,815,0.095,0.115,113.2,0.33,0.45,1113,0.27,8734,0.28,19292,--------,-------,4004,8258,0,6327,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5489.3,0.46,0.578,172.2,51.92854691
NA,HP,10,NA,A,1,hm100619.257,10/6/19,63081,161.2,6262,6937,7096,675,833,0.097,0.117,103.4,0.13,0.52,1066,0.25,11575,0.23,15829,--------,-------,4491,7152,0,6316,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5508.8,0.47,0.578,172.2,57.20957732
NA,HP,10,NA,A,1,hm100619.258,10/6/19,63105,172.9,6331,6875,6998,543,667,0.079,0.095,114.6,0.38,0.45,1276,0.24,13769,0.31,16118,--------,-------,5589,8857,0,6368,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5559.2,0.41,0.578,172.2,49.97514374
NA,HP,10,NA,A,1,hm100619.259,10/6/19,63130,184.7,6413,6974,7110,561,697,0.08,0.098,106.9,0.25,0.49,1188,0.25,13228,0.25,16402,--------,-------,5250,8089,0,6460,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5678.6,0.43,0.578,172.2,54.06159439
NA,HP,10,NA,A,1,hm100619.260,10/6/19,63154,196.5,6402,6919,7026,517,624,0.075,0.089,110.5,0.28,0.48,1213,0.27,14051,0.25,17114,--------,-------,5813,8668,0,6439,0.01,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5682.8,0.42,0.578,172.2,53.92073276
NA,HP,10,NA,B,1,hm100619.261,10/6/19,63295,0,4261,10021,11077,5760,6816,0.575,0.615,171.1,0.42,0.41,251,0.49,1300,0.11,36258,--------,-------,821,4553,0,4654,0.08,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4585.8,1,0.575,171.1,0
NA,HP,10,NA,B,1,hm100619.262,10/6/19,63320,5,5035,10050,11324,5015,6289,0.499,0.555,148.1,0.25,0.3,265,0.57,1254,0.13,30247,--------,-------,911,4737,0,5444,0.08,1500,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5788.1,1.18,0.575,171.1,9.11757561
NA,HP,10,NA,B,1,hm100619.263,10/6/19,63344,10,6176,11572,12751,5396,6575,0.466,0.516,127,0.14,0.38,541,0.38,1624,0.23,20183,--------,-------,1083,5490,0,6594,0.06,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,6365.8,1.04,0.575,171.1,17.02921938
NA,HP,10,NA,B,1,hm100619.264,10/6/19,63369,15,5608,9991,10837,4383,5229,0.439,0.483,125.5,0.19,0.48,691,0.24,1672,0.28,17990,--------,-------,1016,5773,0,5936,0.06,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5482.7,0.97,0.575,171.1,24.0638218
NA,HP,10,NA,B,1,hm100619.265,10/6/19,63393,20,5583,9693,10477,4111,4894,0.424,0.467,123.1,0.18,0.5,697,0.18,1552,0.32,17815,--------,-------,927,6323,0,5895,0.05,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5273,0.93,0.575,171.1,30.98879406
NA,HP,10,NA,B,1,hm100619.266,10/6/19,63417,31.8,5882,9020,9709,3138,3827,0.348,0.394,111.9,0.17,0.59,906,0.19,15090,0.21,15251,--------,-------,4377,6706,0,6101,0.04,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5197.8,0.82,0.575,171.1,40.44037624
NA,HP,10,NA,B,1,hm100619.267,10/6/19,63442,43.5,5994,8409,8946,2415,2953,0.287,0.33,106.3,0.15,0.55,923,0.22,13694,0.23,13948,--------,-------,4572,6707,0,6155,0.03,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5118.6,0.73,0.575,171.1,45.62259427
NA,HP,10,NA,B,1,hm100619.268,10/6/19,63466,55.3,6100,8061,8511,1961,2411,0.243,0.283,104.4,0.18,0.52,929,0.24,13140,0.23,13288,--------,-------,4805,6776,0,6237,0.02,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5158.6,0.68,0.575,171.1,49.106641
NA,HP,10,NA,B,1,hm100619.269,10/6/19,63490,67.1,6329,7942,8297,1612,1967,0.203,0.237,103.6,0.19,0.5,971,0.28,11806,0.22,11941,--------,-------,4881,6458,0,6432,0.02,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5350.1,0.62,0.575,171.1,49.77684675
NA,HP,10,NA,B,1,hm100619.270,10/6/19,63515,78.8,6388,7725,8005,1337,1617,0.173,0.202,105.9,0.22,0.49,1057,0.27,12531,0.24,13074,--------,-------,5134,7021,0,6461,0.01,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5399.3,0.58,0.575,171.1,49.81740992
NA,HP,10,NA,B,1,hm100619.271,10/6/19,63539,90.6,6420,7641,7889,1221,1469,0.16,0.186,97.5,0.2,0.51,1059,0.26,12946,0.23,13433,--------,-------,5120,7001,0,6512,0.01,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5465.9,0.56,0.575,171.1,52.97329701
NA,HP,10,NA,B,1,hm100619.272,10/6/19,63563,102.3,6474,7528,7755,1054,1282,0.14,0.165,107.2,0.28,0.49,1022,0.29,11711,0.23,12550,--------,-------,4983,6702,0,6522,0.01,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5545.2,0.53,0.575,171.1,52.33744204
NA,HP,10,NA,B,1,hm100619.273,10/6/19,63588,114.1,6501,7457,7633,956,1133,0.128,0.148,104.5,0.18,0.51,1105,0.26,12591,0.23,13797,--------,-------,5007,7050,0,6562,0.01,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5580.7,0.51,0.575,171.1,53.37088908
NA,HP,10,NA,B,1,hm100619.274,10/6/19,63612,125.9,6495,7432,7618,937,1122,0.126,0.147,91.5,0.1,0.53,1069,0.25,9878,0.22,17077,--------,-------,3895,6780,0,6570,0.01,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5619,0.52,0.575,171.1,57.97024005
NA,HP,10,NA,B,1,hm100619.275,10/6/19,63636,137.6,6510,7292,7418,782,908,0.107,0.122,106.6,0.28,0.49,1197,0.27,11987,0.24,15811,--------,-------,4976,7607,0,6559,0.01,1300,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5636.1,0.47,0.575,171.1,53.80356281
