Label,MCstrain,Prey,Light,Fed,Rep,ExptDay,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm_0,Sigma_0,ETR
HP50NB,1802,HP,50,N,B,4,hm040619.022,4/6/19,61206,5,2884,4004,4110,1121,1226,0.28,0.298,129.3,0.28,0.36,256,0.48,1386,0.16,25617,--------,-------,900,4849,0,2958,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2909.5,1.02,0.294,132.3,7.736904
HP50NB,1802,HP,50,N,B,4,hm040619.023,4/6/19,61244,10,2841,3798,3887,957,1046,0.252,0.269,121.2,0.24,0.4,349,0.42,1752,0.17,25173,--------,-------,1066,5280,0,2908,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2830.2,0.99,0.294,132.3,13.9264272
HP50NB,1802,HP,50,N,B,4,hm040619.024,4/6/19,61282,15,2648,3404,3474,756,826,0.222,0.238,116,0.28,0.41,413,0.39,2070,0.19,22340,--------,-------,1218,5301,0,2696,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2599.2,0.94,0.294,132.3,18.4027788
HP50NB,1802,HP,50,N,B,4,hm040619.025,4/6/19,61319,20,2349,2986,3031,637,682,0.213,0.225,109.9,0.18,0.42,442,0.37,2220,0.21,22229,--------,-------,1279,5596,0,2382,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2302.7,0.93,0.294,132.3,23.5422936
HP50NB,1802,HP,50,N,B,4,hm040619.026,4/6/19,61357,31.8,2253,2659,2678,406,425,0.153,0.159,101,0.17,0.35,559,0.36,2164,0.3,23036,--------,-------,1372,7783,0,2290,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2175.8,0.84,0.294,132.3,26.88795194
HP50NB,1802,HP,50,N,B,4,hm040619.027,4/6/19,61395,43.5,1920,2187,2182,266,262,0.122,0.12,89.2,0.16,0.58,1102,0.16,17503,0.26,17808,--------,-------,4642,8037,0,1938,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1845,0.78,0.294,132.3,29.32839252
HP50NB,1802,HP,50,N,B,4,hm040619.028,4/6/19,61433,55.3,1712,1916,1906,204,194,0.106,0.102,65.9,0.1,0.52,788,0.2,13765,0.28,14907,--------,-------,4339,7286,0,1726,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1642,0.74,0.294,132.3,32.39441705
HP50NB,1802,HP,50,N,B,4,hm040619.029,4/6/19,61471,67.1,1770,1930,1920,160,151,0.083,0.078,68.7,0.19,0.4,642,0.31,10884,0.29,13191,--------,-------,5898,7426,0,1776,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1702.2,0.7,0.294,132.3,30.77795675
HP50NB,1802,HP,50,N,B,4,hm040619.030,4/6/19,61508,78.8,1677,1807,1798,129,120,0.072,0.067,67.8,0.2,0.41,791,0.28,15362,0.32,18297,--------,-------,6658,10325,0,1682,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1606.3,0.65,0.294,132.3,31.3543561
HP50NB,1802,HP,50,N,B,4,hm040619.031,4/6/19,61546,90.6,1616,1779,1770,162,153,0.091,0.087,45.6,0.26,0.33,229,0.34,4326,0.33,31784,--------,-------,2303,12115,0,1625,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1556.5,0.73,0.294,132.3,45.56262766
HP50NB,1802,HP,50,N,B,4,hm040619.032,4/6/19,61584,102.3,1542,1712,1704,170,161,0.099,0.095,36.1,0.28,0.33,223,0.28,3259,0.39,14616,--------,-------,1616,6650,0,1546,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1481.1,0.73,0.294,132.3,55.96931617
HP50NB,1802,HP,50,N,B,4,hm040619.033,4/6/19,61622,114.1,1471,1630,1622,159,151,0.098,0.093,32.7,0.32,0.33,246,0.37,6112,0.3,94852,--------,-------,3348,31090,0,1481,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1399.3,0.69,0.294,132.3,61.79465225
HP50NB,1802,HP,50,N,B,4,hm040619.034,4/6/19,61659,125.9,1540,1674,1666,134,126,0.08,0.076,35.1,0.2,0.18,235,0.45,4309,0.37,15331,--------,-------,3133,7677,0,1547,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1480.6,0.69,0.294,132.3,55.66149792
HP50NB,1802,HP,50,N,B,4,hm040619.035,4/6/19,61697,137.6,1466,1597,1589,131,123,0.082,0.078,32.7,0.23,0.21,243,0.46,3269,0.33,25342,--------,-------,2337,9988,0,1471,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1409,0.7,0.294,132.3,62.35502515
HP50NB,1802,HP,50,N,B,4,hm040619.036,4/6/19,61735,149.4,1376,1521,1513,145,138,0.095,0.091,30.6,0.27,0.37,131,0.29,2863,0.33,24578,--------,-------,1336,9110,0,1379,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1323.1,0.73,0.294,132.3,78.43562748
HP50NB,1802,HP,50,N,B,4,hm040619.037,4/6/19,61773,161.2,1420,1511,1504,91,83,0.06,0.056,50.9,0.38,0.23,251,0.43,7226,0.33,45729,--------,-------,4774,18410,0,1428,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1364,0.62,0.294,132.3,53.45095392
HP50NB,1802,HP,50,N,B,4,hm040619.038,4/6/19,61811,172.9,1397,1444,1437,47,40,0.033,0.028,107.7,0.62,0.07,595,0.57,19767,0.35,38514,--------,-------,17593,24982,0,1401,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1336.2,0.44,0.294,132.3,31.53175225
HP50NB,1802,HP,50,N,B,4,hm040619.039,4/6/19,61848,184.7,1395,1507,1500,112,105,0.074,0.07,31.7,0.32,0.17,395,0.5,6596,0.33,27031,--------,-------,5032,12240,0,1396,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1338.8,0.66,0.294,132.3,75.53318321
HP50NB,1802,HP,50,N,B,4,hm040619.040,4/6/19,61886,196.5,1342,1423,1416,81,74,0.057,0.052,42.7,0.23,0.17,384,0.5,10860,0.33,20368,--------,-------,8155,12216,0,1343,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1283.4,0.58,0.294,132.3,61.89799518
HP50NC,1802,HP,50,N,C,4,hm040619.041,4/6/19,62035,0,3414,4690,4854,1276,1440,0.272,0.297,137.3,0.32,0.41,269,0.47,1562,0.11,32793,--------,-------,960,4590,0,3503,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3530.8,1,0.272,137.3,0
HP50NC,1802,HP,50,N,C,4,hm040619.042,4/6/19,62073,5,3155,4259,4382,1104,1227,0.259,0.28,130.5,0.29,0.41,303,0.45,1681,0.14,26149,--------,-------,1020,4458,0,3230,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3202.2,1.04,0.272,137.3,8.027828025
HP50NC,1802,HP,50,N,C,4,hm040619.043,4/6/19,62111,10,3062,3990,4063,929,1001,0.233,0.246,115.7,0.21,0.42,458,0.38,1947,0.2,26182,--------,-------,1158,6151,0,3142,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3053.5,0.99,0.272,137.3,14.44389135
HP50NC,1802,HP,50,N,C,4,hm040619.044,4/6/19,62149,15,2799,3542,3611,743,813,0.21,0.225,108.2,0.18,0.38,385,0.42,1847,0.2,24317,--------,-------,1146,5819,0,2855,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2770.6,0.96,0.272,137.3,19.52714925
HP50NC,1802,HP,50,N,C,4,hm040619.045,4/6/19,62187,20,2551,3112,3158,561,607,0.18,0.192,110.3,0.24,0.46,535,0.31,2451,0.23,21507,--------,-------,1295,5944,0,2602,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2507,0.93,0.272,137.3,22.316742
HP50NC,1802,HP,50,N,C,4,hm040619.046,4/6/19,62224,31.8,2347,2710,2730,363,383,0.134,0.14,91.5,0.11,0.62,920,0.16,14656,0.22,16238,--------,-------,3725,6447,0,2362,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2287.7,0.86,0.272,137.3,26.41558361
HP50NC,1802,HP,50,N,C,4,hm040619.047,4/6/19,62262,43.5,2269,2484,2497,215,228,0.086,0.091,96,0.36,0.46,1204,0.21,14429,0.33,24471,--------,-------,5340,11664,0,2293,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2187.9,0.73,0.272,137.3,23.1908144
HP50NC,1802,HP,50,N,C,4,hm040619.048,4/6/19,62300,55.3,2110,2276,2280,166,170,0.073,0.074,88.4,0.23,0.49,1077,0.21,18224,0.3,18564,--------,-------,6212,9874,0,2115,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2038,0.7,0.272,137.3,25.02512661
HP50NC,1802,HP,50,N,C,4,hm040619.049,4/6/19,62338,67.1,2041,2162,2159,120,117,0.056,0.054,93.5,0.33,0.35,1152,0.34,17342,0.31,17723,--------,-------,9180,11841,0,2052,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1976.4,0.65,0.272,137.3,23.29371937
HP50NC,1802,HP,50,N,C,4,hm040619.050,4/6/19,62375,78.8,1962,2061,2056,99,94,0.048,0.046,96.5,0.34,0.29,1432,0.41,17971,0.3,22171,--------,-------,11136,14401,0,1972,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1902.8,0.62,0.272,137.3,23.44745693
HP50NC,1802,HP,50,N,C,4,hm040619.051,4/6/19,62413,90.6,1880,1958,1954,78,74,0.04,0.038,99.9,0.47,0.21,743,0.42,14367,0.37,14633,--------,-------,9858,11635,0,1876,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1823,0.58,0.272,137.3,22.46552028
HP50NC,1802,HP,50,N,C,4,hm040619.052,4/6/19,62451,102.3,1763,1846,1841,83,79,0.045,0.043,67.8,0.37,0.29,1213,0.55,18074,0.16,48807,--------,-------,12250,18254,0,1769,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1707.2,0.6,0.272,137.3,28.53753383
HP50NC,1802,HP,50,N,C,4,hm040619.053,4/6/19,62489,114.1,1732,1804,1795,73,64,0.04,0.036,80.2,0.29,0.14,496,0.45,9381,0.41,35305,--------,-------,7258,18774,0,1739,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1683.1,0.6,0.272,137.3,28.29266958
HP50NC,1802,HP,50,N,C,4,hm040619.054,4/6/19,62527,125.9,1773,1823,1814,49,40,0.027,0.022,102.5,0.63,0.06,930,0.71,20818,0.23,80385,--------,-------,19328,33634,0,1782,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1717.2,0.47,0.272,137.3,21.07258363
HP50NC,1802,HP,50,N,C,4,hm040619.055,4/6/19,62564,137.6,1781,1869,1860,88,79,0.047,0.042,50,0.31,0.14,632,0.57,9896,0.29,32905,--------,-------,8120,15400,0,1783,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1721.7,0.6,0.272,137.3,40.09078718
HP50NC,1802,HP,50,N,C,4,hm040619.056,4/6/19,62602,149.4,1742,1814,1806,72,63,0.04,0.035,50.9,0.33,0.2,433,0.6,13679,0.2,50905,--------,-------,10441,18605,0,1751,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1678.1,0.53,0.272,137.3,37.04579172
HP50NC,1802,HP,50,N,C,4,hm040619.057,4/6/19,62640,161.2,1693,1730,1725,37,33,0.022,0.019,107.4,0.66,0.06,329,0.46,23379,0.47,280115,--------,-------,20630,143638,0,1705,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1625.7,0.36,0.272,137.3,21.98447051
HP50NC,1802,HP,50,N,C,4,hm040619.058,4/6/19,62678,172.9,1741,1803,1802,62,61,0.035,0.034,55.9,0.51,0.16,1014,0.68,18538,0.16,26123,--------,-------,15284,17070,0,1744,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1676.1,0.49,0.272,137.3,37.51382339
HP50NC,1802,HP,50,N,C,4,hm040619.059,4/6/19,62715,184.7,1609,1714,1706,105,97,0.061,0.057,31.9,0.5,0.18,343,0.5,8758,0.32,45304,--------,-------,6566,18936,0,1612,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1549,0.64,0.272,137.3,69.84334364
HP50NC,1802,HP,50,N,C,4,hm040619.060,4/6/19,62753,196.5,1564,1601,1600,37,36,0.023,0.022,117.5,0.59,0.04,685,0.58,25454,0.39,98194,--------,-------,24025,52620,0,1572,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1507.7,0.4,0.272,137.3,28.01680985
HP50YA,1802,HP,50,Y,A,4,hm040619.061,4/6/19,62904,0,3557,6888,7370,3331,3814,0.484,0.517,136.8,0.38,0.45,258,0.46,1272,0.09,40793,--------,-------,767,4480,0,3765,0.06,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3760.9,1,0.484,136.8,0
HP50YA,1802,HP,50,Y,A,4,hm040619.062,4/6/19,62942,5,3315,6040,6438,2725,3123,0.451,0.485,132,0.35,0.43,265,0.45,1361,0.12,30178,--------,-------,827,4424,0,3476,0.05,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3380.4,1.02,0.484,136.8,7.827335345
HP50YA,1802,HP,50,Y,A,4,hm040619.063,4/6/19,62980,10,3054,4771,5024,1717,1970,0.36,0.392,121.4,0.3,0.41,387,0.39,1580,0.19,23122,--------,-------,967,5275,0,3156,0.03,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3041.1,0.99,0.484,136.8,12.49596774
HP50YA,1802,HP,50,Y,A,4,hm040619.064,4/6/19,63018,15,2639,3622,3746,983,1108,0.271,0.296,106.2,0.23,0.43,570,0.29,1549,0.28,20231,--------,-------,963,6363,0,2700,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2583.3,0.95,0.484,136.8,14.11003023
HP50YA,1802,HP,50,Y,A,4,hm040619.065,4/6/19,63055,20,2320,2967,3055,647,734,0.218,0.24,104.8,0.26,0.64,847,0.13,16770,0.23,16982,--------,-------,3469,6644,0,2351,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2241.9,0.89,0.484,136.8,15.13400537
HP50YA,1802,HP,50,Y,A,4,hm040619.066,4/6/19,63093,31.8,2174,2536,2587,362,413,0.143,0.159,87.7,0.22,0.49,925,0.22,16315,0.29,16349,--------,-------,5640,8716,0,2194,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2046.6,0.74,0.484,136.8,15.78448991
HP50YA,1802,HP,50,Y,A,4,hm040619.067,4/6/19,63131,43.5,2156,2418,2446,262,290,0.108,0.119,82.7,0.23,0.43,1044,0.25,16988,0.32,17044,--------,-------,6984,10227,0,2174,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2011.3,0.64,0.484,136.8,16.30723789
HP50YA,1802,HP,50,Y,A,4,hm040619.068,4/6/19,63169,55.3,2127,2315,2336,188,209,0.081,0.089,84,0.31,0.34,1025,0.4,16234,0.27,16427,--------,-------,9252,11177,0,2142,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1976.9,0.56,0.484,136.8,15.54810785
HP50YA,1802,HP,50,Y,A,4,hm040619.069,4/6/19,63207,67.1,2208,2397,2412,189,204,0.079,0.085,63,0.38,0.29,969,0.6,17315,0.12,17569,--------,-------,12005,12661,0,2225,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2047.5,0.54,0.484,136.8,18.39996538
HP50YA,1802,HP,50,Y,A,4,hm040619.070,4/6/19,63244,78.8,2118,2255,2270,137,152,0.061,0.067,69.6,0.38,0.28,1079,0.61,17544,0.11,24170,--------,-------,12415,13752,0,2132,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1968.2,0.48,0.484,136.8,16.68489381
HP50YA,1802,HP,50,Y,A,4,hm040619.071,4/6/19,63282,90.6,2104,2226,2232,122,128,0.055,0.058,71.1,0.32,0.27,1331,0.54,19164,0.19,20364,--------,-------,13168,14523,0,2119,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1951.5,0.45,0.484,136.8,17.29650201
HP50YA,1802,HP,50,Y,A,4,hm040619.072,4/6/19,63320,102.3,2029,2116,2121,88,93,0.041,0.044,89.2,0.52,0.17,1152,0.72,20295,0.11,25695,--------,-------,16649,17662,0,2037,0,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1875.2,0.36,0.484,136.8,14.55884374
HP50YA,1802,HP,50,Y,A,4,hm040619.073,4/6/19,63358,114.1,2210,2295,2306,85,96,0.037,0.042,75.5,0.5,0.21,1518,0.69,22706,0.1,59797,--------,-------,17862,22120,0,2221,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2029.6,0.32,0.484,136.8,14.65395194
HP50YA,1802,HP,50,Y,A,4,hm040619.074,4/6/19,63395,125.9,2192,2268,2271,76,78,0.033,0.035,78.4,0.58,0.14,1458,0.75,23886,0.11,58219,--------,-------,20285,24409,0,2201,0,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2014.1,0.3,0.484,136.8,14.4213881
HP50YA,1802,HP,50,Y,A,4,hm040619.075,4/6/19,63433,137.6,1978,2034,2030,55,52,0.027,0.025,91.7,0.69,0.02,669,0.85,23060,0.12,55923,--------,-------,22531,26703,0,1982,0,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1814,0.25,0.484,136.8,12.8958387
HP50YA,1802,HP,50,Y,A,4,hm040619.076,4/6/19,63471,149.4,2027,2130,2119,103,92,0.048,0.044,42.6,0.51,0.12,446,0.44,14348,0.44,304056,--------,-------,11305,138852,0,2046,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1857.3,0.38,0.484,136.8,24.89196773
HP50YA,1802,HP,50,Y,A,4,hm040619.077,4/6/19,63509,161.2,1921,1991,1999,70,78,0.035,0.039,54.1,0.58,0.11,810,0.74,21660,0.16,80615,--------,-------,19014,28615,0,1930,0,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1756.9,0.3,0.484,136.8,19.58395832
HP50YA,1802,HP,50,Y,A,4,hm040619.078,4/6/19,63547,172.9,1908,1952,1954,44,46,0.023,0.024,77.4,0.62,0.06,697,0.83,20795,0.11,38652,--------,-------,19357,21414,0,1912,0,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1751.1,0.22,0.484,136.8,13.80353191
HP50YA,1802,HP,50,Y,A,4,hm040619.079,4/6/19,63584,184.7,1897,1968,1977,71,79,0.036,0.04,51,0.7,0.04,605,0.5,11040,0.47,272407,--------,-------,10345,132640,0,1908,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1740.5,0.31,0.484,136.8,23.08005241
HP50YA,1802,HP,50,Y,A,4,hm040619.080,4/6/19,63622,196.5,1812,1931,1921,119,109,0.062,0.057,34.1,0.69,0.02,498,0.7,13167,0.28,206361,--------,-------,12871,67643,0,1823,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1658.3,0.44,0.484,136.8,42.28843748
HP50YB,1802,HP,50,Y,B,4,hm040619.081,4/6/19,63737,0,3615,6997,7503,3381,3888,0.483,0.518,137,0.4,0.44,258,0.46,1238,0.1,40896,--------,-------,757,4656,0,3825,0.05,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3828.8,1,0.483,137,0
HP50YB,1802,HP,50,Y,B,4,hm040619.082,4/6/19,63775,5,3530,6535,6950,3005,3420,0.46,0.492,134,0.37,0.43,276,0.44,1362,0.12,30087,--------,-------,827,4477,0,3720,0.05,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3607.6,1.03,0.483,137,8.01176
HP50YB,1802,HP,50,Y,B,4,hm040619.083,4/6/19,63813,10,2981,4799,5100,1818,2119,0.379,0.416,126,0.34,0.37,278,0.46,1389,0.18,23832,--------,-------,892,4913,0,3103,0.04,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2978.3,1,0.483,137,13.20198713
HP50YB,1802,HP,50,Y,B,4,hm040619.084,4/6/19,63851,15,2518,3590,3720,1072,1203,0.299,0.323,110.6,0.27,0.42,475,0.33,1563,0.25,19419,--------,-------,960,5577,0,2579,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2480.2,0.97,0.483,137,15.622932
HP50YB,1802,HP,50,Y,B,4,hm040619.085,4/6/19,63888,20,2312,3037,3123,725,812,0.239,0.26,103,0.25,0.52,702,0.15,1951,0.34,18841,--------,-------,978,6971,0,2362,0.02,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2242.9,0.91,0.483,137,16.6505273
HP50YB,1802,HP,50,Y,B,4,hm040619.086,4/6/19,63926,31.8,2157,2554,2597,397,440,0.155,0.169,92.6,0.27,0.5,957,0.32,18233,0.18,18266,--------,-------,5523,9603,0,2186,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2042.2,0.78,0.483,137,17.16955002
HP50YB,1802,HP,50,Y,B,4,hm040619.087,4/6/19,63964,43.5,2064,2312,2328,249,265,0.108,0.114,92.7,0.33,0.38,1125,0.33,17333,0.29,18511,--------,-------,8694,11505,0,2081,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1935.9,0.66,0.483,137,16.36489064
HP50YB,1802,HP,50,Y,B,4,hm040619.088,4/6/19,64002,55.3,2154,2351,2375,197,221,0.084,0.093,94.2,0.41,0.31,1012,0.52,17463,0.17,17952,--------,-------,11276,12426,0,2170,0.01,1600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2004.9,0.57,0.483,137,16.1809685
